rozmiar;kopiec;lista;tablica
829;1.82993;1.36413;7.864
830;1.8764;1.3644;7.78507
831;1.82513;1.33147;7.60813
832;1.75073;1.43887;7.92927
833;1.86713;1.36413;7.8224
834;1.77853;1.49473;7.93853
835;1.86253;1.4292;7.785
836;1.8204;1.355;7.74313
837;1.79253;1.3968;7.83167
838;1.70867;1.271;8.48333
839;1.8532;1.43893;7.87327
840;1.82993;1.4106;7.86887
841;1.81113;1.33173;7.86407
842;1.7136;1.41533;7.85027
843;1.8296;1.4016;7.86893
844;1.83;1.33627;7.9154
845;1.74127;1.37827;7.92007
846;1.70433;1.37353;7.8968
847;1.77393;1.33167;8.56267
848;1.8904;1.43867;7.91073
849;1.79273;1.4154;7.84553
850;1.70413;1.46207;7.85953
851;1.9044;1.37353;7.83127
852;1.90867;1.42953;7.90613
853;1.71827;1.37807;7.8406
854;1.8576;1.33187;7.98527
855;1.84847;1.47113;7.92
856;1.7878;1.4342;8.5112
857;1.89973;1.37807;7.9526
858;2.2256;1.44347;7.8828
859;1.7788;1.4016;7.8316
860;1.802;1.35033;7.799
861;1.77393;1.33613;7.8966
862;1.9184;1.46213;7.81767
863;1.89953;1.40133;7.92933
864;1.73693;1.369;7.98073
865;1.867;1.40593;7.88287
866;1.85787;1.36433;7.99927
867;1.7182;1.40613;8.13427
868;1.7834;1.3922;8.7674
869;1.8486;1.3318;8.05973
870;1.71813;1.36427;7.948
871;1.8486;1.37353;8.77673
872;1.82493;1.40153;8.14813
873;1.88113;1.42933;8.20873
874;1.82053;1.39673;8.25047
875;1.77867;1.3876;8.16673
876;1.83927;1.4014;8.79067
877;1.84853;1.3084;8.1342
878;1.783;1.40593;8.74407
879;1.79267;1.36413;8.17613
880;1.74113;1.39227;8.16687
881;1.8346;1.40153;8.153
882;1.75967;1.35967;8.18087
883;1.774;1.3876;8.21327
884;1.82507;1.48527;8.2506
885;1.80673;1.369;8.2228
886;1.7598;1.5364;8.26467
887;1.8672;1.28987;8.25067
888;1.80647;1.39673;8.28793
889;1.76453;1.42947;8.1808
890;1.70887;1.36413;8.2132
891;1.89033;1.39693;8.176
892;1.8626;1.3594;8.1576
893;1.7692;1.4574;8.76727
894;1.84853;1.4432;8.09707
895;1.79727;1.4062;7.9436
896;1.82993;1.34573;7.8966
897;1.76447;1.33153;8.73027
898;1.84853;1.40627;8.67427
899;1.78793;1.4106;8.06893
900;1.92767;1.40147;8.08287
901;1.8532;1.32213;8.10167
902;1.75067;1.3736;8.72547
903;1.80193;1.46673;8.1436
904;1.8066;1.42487;8.18527
905;1.83453;1.40613;8.12967
906;1.8252;1.3968;8.2088
907;1.81587;1.34087;8.204
908;1.87153;1.462;8.1808
909;1.8858;1.46667;8.2038
910;1.75067;1.4806;8.16227
911;1.84393;1.39227;8.85607
912;1.909;1.4388;8.2924
913;1.8392;1.37807;8.18087
914;1.73193;1.40627;8.29727
915;1.94633;1.35947;8.16673
916;1.8764;1.4156;8.19933
917;2.38393;1.45747;8.19
918;1.84833;1.355;8.25993
919;1.81587;1.4014;8.26453
920;1.83913;1.313;8.01793
921;1.84853;1.30367;7.86873
922;1.82987;1.36873;8.0646
923;1.8298;1.4156;9.29793
924;1.82067;1.40593;8.1948
925;1.8066;1.36893;8.10627
926;1.85313;1.40147;8.25987
927;1.89047;1.38287;8.21807
928;1.78333;1.40593;8.24593
929;1.78347;1.35507;8.08753
930;1.87653;2.1558;8.27853
931;1.87173;1.42007;8.35307
932;1.88113;1.44347;8.43673
933;1.91367;1.37827;8.40907
934;1.78787;1.36893;8.4694
935;1.7832;1.3504;8.33433
936;1.85327;1.33633;8.4044
937;1.82513;1.3596;8.3204
938;1.89047;1.28507;8.3808
939;1.84853;1.39213;8.50673
940;1.8904;1.36427;8.5348
941;1.77867;1.39213;8.4786
942;1.90433;1.4108;8.53013
943;1.81573;1.29907;8.48813
944;1.84853;1.4248;8.26907
945;1.7834;1.30367;8.3716
946;1.71813;1.28507;8.5068
947;1.83933;1.37367;8.828
948;1.839;1.32233;8.56247
949;1.84847;1.39667;8.56267
950;1.81127;1.4202;8.57193
951;1.80633;1.4154;8.55313
952;1.75547;1.36427;9.13067
953;1.90413;1.35967;8.51607
954;1.80673;1.3176;8.55787
955;1.81133;1.4388;8.5346
956;1.7788;1.36413;8.50227
957;1.84827;1.4434;8.5904
958;1.86713;1.37807;8.48353
959;1.7226;1.39227;9.21913
960;1.82987;1.42467;8.5344
961;1.8206;1.37367;8.59507
962;1.7414;1.44347;8.5256
963;1.84853;1.38293;8.4786
964;1.8064;1.327;8.5812
965;1.80667;1.35047;8.5346
966;2.50487;1.42467;8.51593
967;1.8392;1.35967;8.54853
968;1.71333;1.39693;8.35307
969;1.93227;1.3132;8.5394
970;1.88093;1.32707;9.07007
971;1.8718;1.42467;8.5068
972;1.88107;1.4108;8.36713
973;1.82067;1.39687;9.14467
974;1.9182;1.39673;8.5578
975;1.82047;1.38753;8.48813
976;1.89027;1.36433;8.39493
977;1.81113;1.39227;8.48807
978;1.774;1.34567;8.96307
979;1.87167;1.3502;8.59527
980;1.8112;1.43867;9.25627
981;2.40233;1.3736;8.41353
982;1.76947;1.34093;8.5394
983;1.83907;1.35953;8.651
984;1.81147;1.36407;8.502
985;1.69933;1.40127;8.5952
986;1.76007;1.32233;8.49287
987;1.83467;1.36887;8.47393
988;1.79727;1.3782;8.38573
989;1.81147;1.38287;8.3204
990;1.85293;1.28513;8.5206
991;1.7462;1.44347;8.4788
992;1.825;1.44807;8.47887
993;1.70427;1.3966;8.54873
994;1.81573;1.27113;8.49273
995;1.8252;1.36887;9.25173
996;1.80193;1.4014;8.69313
997;1.78793;1.35947;8.5674
998;1.81593;1.36887;8.4836
999;1.89967;1.5364;9.33073
